1,day_raw,station,type,1001,1003,1005,1007,1009,1011,1013,1015,1017,1019,1021,1023,1025,1027,1029,1031,1033,1035,1037,1039,1041,1043,1045,1047,1049,1051,1053,1055,1057,1059,1061,1063,1065,1067,1069,1071,1073,1075,1077,1079,1081,1083,1085,1087,1089,1091,1093,1095,1097,1099,1101,1103,1105,1107,1109,1111,1113,1115,1117,1119,1121,1123,1125,1127,1129,1131,1133,1135,1137,1139,1141,1143,1145,1147,1149,1151,1153,1155,1157,1159,1161,1163,1165,1167,1169,1171,1173,1175,1177,1179,1181,1183,1185,1187,1189,1191,1193,1195,1197,1199,1201,1203,1205,1207,1209,1211,1213,1215,1217,1219,1221,1223,1225,1227,1229,1231,1233,1235,1237,1239,1241,1243,1245,1247,1249,1251,1253,1255,1257,1259,1261,1263,1265,1267,1269,1271,1273,1275,1277,1279,1281,1283,1285,1287,1289,1291,1293,1295
1,평일(하),신천,출발,5:45:10,5:59:00,6:12:30,6:24:30,6:35:30,6:45:30,6:55:30,7:04:30,7:13:30,7:21:30,7:28:30,7:34:30,7:40:30,7:46:30,7:51:30,7:56:30,8:01:30,8:06:30,8:11:30,8:16:30,8:21:30,8:26:30,8:31:30,8:36:30,8:41:30,8:46:30,8:51:30,8:56:30,9:01:30,9:06:30,9:11:30,9:16:30,9:21:30,9:26:30,9:31:30,9:37:30,9:44:30,9:51:30,9:59:30,10:07:30,10:15:30,10:23:30,10:31:30,10:39:30,10:47:30,10:55:30,11:03:30,11:11:30,11:19:30,11:27:30,11:35:30,11:43:30,11:51:30,11:59:30,12:07:30,12:15:30,12:23:30,12:31:30,12:39:30,12:47:30,12:55:30,13:03:30,13:11:30,13:19:30,13:27:30,13:35:30,13:43:30,13:51:30,13:59:30,14:07:30,14:15:30,14:23:30,14:31:30,14:39:30,14:47:30,14:55:30,15:03:30,15:11:30,15:19:30,15:27:30,15:35:30,15:43:30,15:51:30,15:59:30,16:07:30,16:15:30,16:23:30,16:31:30,16:39:30,16:47:30,16:55:30,17:03:30,17:11:30,17:19:30,17:26:30,17:32:30,17:38:30,17:43:30,17:48:30,17:53:30,17:58:30,18:03:30,18:08:30,18:13:30,18:18:30,18:23:30,18:28:30,18:33:30,18:38:30,18:43:30,18:48:30,18:53:30,18:59:30,19:06:30,19:13:30,19:21:30,19:29:30,19:37:30,19:45:30,19:53:30,20:01:30,20:09:30,20:17:30,20:25:30,20:33:30,20:41:30,20:49:30,20:57:30,21:05:30,21:13:30,21:21:30,21:29:30,21:37:30,21:45:30,21:53:30,22:01:30,22:09:30,22:17:30,22:25:30,22:33:30,22:41:30,22:49:30,22:58:30,23:07:30,23:17:30,23:27:30,23:38:30,23:49:40
1,평일(하),동대구역,도착,5:46:30,6:00:20,6:13:50,6:25:50,6:36:50,6:46:50,6:56:50,7:05:50,7:14:50,7:22:50,7:29:50,7:35:50,7:41:50,7:47:50,7:52:50,7:57:50,8:02:50,8:07:50,8:12:50,8:17:50,8:22:50,8:27:50,8:32:50,8:37:50,8:42:50,8:47:50,8:52:50,8:57:50,9:02:50,9:07:50,9:12:50,9:17:50,9:22:50,9:27:50,9:32:50,9:38:50,9:45:50,9:52:50,10:00:50,10:08:50,10:16:50,10:24:50,10:32:50,10:40:50,10:48:50,10:56:50,11:04:50,11:12:50,11:20:50,11:28:50,11:36:50,11:44:50,11:52:50,12:00:50,12:08:50,12:16:50,12:24:50,12:32:50,12:40:50,12:48:50,12:56:50,13:04:50,13:12:50,13:20:50,13:28:50,13:36:50,13:44:50,13:52:50,14:00:50,14:08:50,14:16:50,14:24:50,14:32:50,14:40:50,14:48:50,14:56:50,15:04:50,15:12:50,15:20:50,15:28:50,15:36:50,15:44:50,15:52:50,16:00:50,16:08:50,16:16:50,16:24:50,16:32:50,16:40:50,16:48:50,16:56:50,17:04:50,17:12:50,17:20:50,17:27:50,17:33:50,17:39:50,17:44:50,17:49:50,17:54:50,17:59:50,18:04:50,18:09:50,18:14:50,18:19:50,18:24:50,18:29:50,18:34:50,18:39:50,18:44:50,18:49:50,18:54:50,19:00:50,19:07:50,19:14:50,19:22:50,19:30:50,19:38:50,19:46:50,19:54:50,20:02:50,20:10:50,20:18:50,20:26:50,20:34:50,20:42:50,20:50:50,20:58:50,21:06:50,21:14:50,21:22:50,21:30:50,21:38:50,21:46:50,21:54:50,22:02:50,22:10:50,22:18:50,22:26:50,22:34:50,22:42:50,22:50:50,22:59:50,23:08:50,23:18:50,23:28:50,23:39:50,23:51:00
1,평일(하),동대구역,출발,5:46:55,6:00:45,6:14:15,6:26:15,6:37:15,6:47:15,6:57:15,7:06:15,7:15:15,7:23:15,7:30:15,7:36:15,7:42:15,7:48:15,7:53:15,7:58:15,8:03:15,8:08:15,8:13:15,8:18:15,8:23:15,8:28:15,8:33:15,8:38:15,8:43:15,8:48:15,8:53:15,8:58:15,9:03:15,9:08:15,9:13:15,9:18:15,9:23:15,9:28:15,9:33:15,9:39:15,9:46:15,9:53:15,10:01:15,10:09:15,10:17:15,10:25:15,10:33:15,10:41:15,10:49:15,10:57:15,11:05:15,11:13:15,11:21:15,11:29:15,11:37:15,11:45:15,11:53:15,12:01:15,12:09:15,12:17:15,12:25:15,12:33:15,12:41:15,12:49:15,12:57:15,13:05:15,13:13:15,13:21:15,13:29:15,13:37:15,13:45:15,13:53:15,14:01:15,14:09:15,14:17:15,14:25:15,14:33:15,14:41:15,14:49:15,14:57:15,15:05:15,15:13:15,15:21:15,15:29:15,15:37:15,15:45:15,15:53:15,16:01:15,16:09:15,16:17:15,16:25:15,16:33:15,16:41:15,16:49:15,16:57:15,17:05:15,17:13:15,17:21:15,17:28:15,17:34:15,17:40:15,17:45:15,17:50:15,17:55:15,18:00:15,18:05:15,18:10:15,18:15:15,18:20:15,18:25:15,18:30:15,18:35:15,18:40:15,18:45:15,18:50:15,18:55:15,19:01:15,19:08:15,19:15:15,19:23:15,19:31:15,19:39:15,19:47:15,19:55:15,20:03:15,20:11:15,20:19:15,20:27:15,20:35:15,20:43:15,20:51:15,20:59:15,21:07:15,21:15:15,21:23:15,21:31:15,21:39:15,21:47:15,21:55:15,22:03:15,22:11:15,22:19:15,22:27:15,22:35:15,22:43:15,22:51:15,23:00:15,23:09:15,23:19:15,23:29:15,23:40:15,23:51:25
1,평일(하),동구청,도착,5:48:05,6:01:55,6:15:25,6:27:25,6:38:25,6:48:25,6:58:25,7:07:25,7:16:25,7:24:25,7:31:25,7:37:25,7:43:25,7:49:25,7:54:25,7:59:25,8:04:25,8:09:25,8:14:25,8:19:25,8:24:25,8:29:25,8:34:25,8:39:25,8:44:25,8:49:25,8:54:25,8:59:25,9:04:25,9:09:25,9:14:25,9:19:25,9:24:25,9:29:25,9:34:25,9:40:25,9:47:25,9:54:25,10:02:25,10:10:25,10:18:25,10:26:25,10:34:25,10:42:25,10:50:25,10:58:25,11:06:25,11:14:25,11:22:25,11:30:25,11:38:25,11:46:25,11:54:25,12:02:25,12:10:25,12:18:25,12:26:25,12:34:25,12:42:25,12:50:25,12:58:25,13:06:25,13:14:25,13:22:25,13:30:25,13:38:25,13:46:25,13:54:25,14:02:25,14:10:25,14:18:25,14:26:25,14:34:25,14:42:25,14:50:25,14:58:25,15:06:25,15:14:25,15:22:25,15:30:25,15:38:25,15:46:25,15:54:25,16:02:25,16:10:25,16:18:25,16:26:25,16:34:25,16:42:25,16:50:25,16:58:25,17:06:25,17:14:25,17:22:25,17:29:25,17:35:25,17:41:25,17:46:25,17:51:25,17:56:25,18:01:25,18:06:25,18:11:25,18:16:25,18:21:25,18:26:25,18:31:25,18:36:25,18:41:25,18:46:25,18:51:25,18:56:25,19:02:25,19:09:25,19:16:25,19:24:25,19:32:25,19:40:25,19:48:25,19:56:25,20:04:25,20:12:25,20:20:25,20:28:25,20:36:25,20:44:25,20:52:25,21:00:25,21:08:25,21:16:25,21:24:25,21:32:25,21:40:25,21:48:25,21:56:25,22:04:25,22:12:25,22:20:25,22:28:25,22:36:25,22:44:25,22:52:25,23:01:25,23:10:25,23:20:25,23:30:25,23:41:25,23:52:35
1,평일(하),동구청,출발,5:48:30,6:02:20,6:15:50,6:27:50,6:38:50,6:48:50,6:58:50,7:07:50,7:16:50,7:24:50,7:31:50,7:37:50,7:43:50,7:49:50,7:54:50,7:59:50,8:04:50,8:09:50,8:14:50,8:19:50,8:24:50,8:29:50,8:34:50,8:39:50,8:44:50,8:49:50,8:54:50,8:59:50,9:04:50,9:09:50,9:14:50,9:19:50,9:24:50,9:29:50,9:34:50,9:40:50,9:47:50,9:54:50,10:02:50,10:10:50,10:18:50,10:26:50,10:34:50,10:42:50,10:50:50,10:58:50,11:06:50,11:14:50,11:22:50,11:30:50,11:38:50,11:46:50,11:54:50,12:02:50,12:10:50,12:18:50,12:26:50,12:34:50,12:42:50,12:50:50,12:58:50,13:06:50,13:14:50,13:22:50,13:30:50,13:38:50,13:46:50,13:54:50,14:02:50,14:10:50,14:18:50,14:26:50,14:34:50,14:42:50,14:50:50,14:58:50,15:06:50,15:14:50,15:22:50,15:30:50,15:38:50,15:46:50,15:54:50,16:02:50,16:10:50,16:18:50,16:26:50,16:34:50,16:42:50,16:50:50,16:58:50,17:06:50,17:14:50,17:22:50,17:29:50,17:35:50,17:41:50,17:46:50,17:51:50,17:56:50,18:01:50,18:06:50,18:11:50,18:16:50,18:21:50,18:26:50,18:31:50,18:36:50,18:41:50,18:46:50,18:51:50,18:56:50,19:02:50,19:09:50,19:16:50,19:24:50,19:32:50,19:40:50,19:48:50,19:56:50,20:04:50,20:12:50,20:20:50,20:28:50,20:36:50,20:44:50,20:52:50,21:00:50,21:08:50,21:16:50,21:24:50,21:32:50,21:40:50,21:48:50,21:56:50,22:04:50,22:12:50,22:20:50,22:28:50,22:36:50,22:44:50,22:52:50,23:01:50,23:10:50,23:20:50,23:30:50,23:41:50,23:53:00
1,평일(하),아양교,도착,5:49:45,6:03:35,6:17:05,6:29:05,6:40:05,6:50:05,7:00:05,7:09:05,7:18:05,7:26:05,7:33:05,7:39:05,7:45:05,7:51:05,7:56:05,8:01:05,8:06:05,8:11:05,8:16:05,8:21:05,8:26:05,8:31:05,8:36:05,8:41:05,8:46:05,8:51:05,8:56:05,9:01:05,9:06:05,9:11:05,9:16:05,9:21:05,9:26:05,9:31:05,9:36:05,9:42:05,9:49:05,9:56:05,10:04:05,10:12:05,10:20:05,10:28:05,10:36:05,10:44:05,10:52:05,11:00:05,11:08:05,11:16:05,11:24:05,11:32:05,11:40:05,11:48:05,11:56:05,12:04:05,12:12:05,12:20:05,12:28:05,12:36:05,12:44:05,12:52:05,13:00:05,13:08:05,13:16:05,13:24:05,13:32:05,13:40:05,13:48:05,13:56:05,14:04:05,14:12:05,14:20:05,14:28:05,14:36:05,14:44:05,14:52:05,15:00:05,15:08:05,15:16:05,15:24:05,15:32:05,15:40:05,15:48:05,15:56:05,16:04:05,16:12:05,16:20:05,16:28:05,16:36:05,16:44:05,16:52:05,17:00:05,17:08:05,17:16:05,17:24:05,17:31:05,17:37:05,17:43:05,17:48:05,17:53:05,17:58:05,18:03:05,18:08:05,18:13:05,18:18:05,18:23:05,18:28:05,18:33:05,18:38:05,18:43:05,18:48:05,18:53:05,18:58:05,19:04:05,19:11:05,19:18:05,19:26:05,19:34:05,19:42:05,19:50:05,19:58:05,20:06:05,20:14:05,20:22:05,20:30:05,20:38:05,20:46:05,20:54:05,21:02:05,21:10:05,21:18:05,21:26:05,21:34:05,21:42:05,21:50:05,21:58:05,22:06:05,22:14:05,22:22:05,22:30:05,22:38:05,22:46:05,22:54:05,23:03:05,23:12:05,23:22:05,23:32:05,23:43:05,23:54:15
1,평일(하),아양교,출발,5:50:10,6:04:00,6:17:30,6:29:30,6:40:30,6:50:30,7:00:30,7:09:30,7:18:30,7:26:30,7:33:30,7:39:30,7:45:30,7:51:30,7:56:30,8:01:30,8:06:30,8:11:30,8:16:30,8:21:30,8:26:30,8:31:30,8:36:30,8:41:30,8:46:30,8:51:30,8:56:30,9:01:30,9:06:30,9:11:30,9:16:30,9:21:30,9:26:30,9:31:30,9:36:30,9:42:30,9:49:30,9:56:30,10:04:30,10:12:30,10:20:30,10:28:30,10:36:30,10:44:30,10:52:30,11:00:30,11:08:30,11:16:30,11:24:30,11:32:30,11:40:30,11:48:30,11:56:30,12:04:30,12:12:30,12:20:30,12:28:30,12:36:30,12:44:30,12:52:30,13:00:30,13:08:30,13:16:30,13:24:30,13:32:30,13:40:30,13:48:30,13:56:30,14:04:30,14:12:30,14:20:30,14:28:30,14:36:30,14:44:30,14:52:30,15:00:30,15:08:30,15:16:30,15:24:30,15:32:30,15:40:30,15:48:30,15:56:30,16:04:30,16:12:30,16:20:30,16:28:30,16:36:30,16:44:30,16:52:30,17:00:30,17:08:30,17:16:30,17:24:30,17:31:30,17:37:30,17:43:30,17:48:30,17:53:30,17:58:30,18:03:30,18:08:30,18:13:30,18:18:30,18:23:30,18:28:30,18:33:30,18:38:30,18:43:30,18:48:30,18:53:30,18:58:30,19:04:30,19:11:30,19:18:30,19:26:30,19:34:30,19:42:30,19:50:30,19:58:30,20:06:30,20:14:30,20:22:30,20:30:30,20:38:30,20:46:30,20:54:30,21:02:30,21:10:30,21:18:30,21:26:30,21:34:30,21:42:30,21:50:30,21:58:30,22:06:30,22:14:30,22:22:30,22:30:30,22:38:30,22:46:30,22:54:30,23:03:30,23:12:30,23:22:30,23:32:30,23:43:30,23:54:40
1,평일(하),동촌,도착,5:51:50,6:05:40,6:19:10,6:31:10,6:42:10,6:52:10,7:02:10,7:11:10,7:20:10,7:28:10,7:35:10,7:41:10,7:47:10,7:53:10,7:58:10,8:03:10,8:08:10,8:13:10,8:18:10,8:23:10,8:28:10,8:33:10,8:38:10,8:43:10,8:48:10,8:53:10,8:58:10,9:03:10,9:08:10,9:13:10,9:18:10,9:23:10,9:28:10,9:33:10,9:38:10,9:44:10,9:51:10,9:58:10,10:06:10,10:14:10,10:22:10,10:30:10,10:38:10,10:46:10,10:54:10,11:02:10,11:10:10,11:18:10,11:26:10,11:34:10,11:42:10,11:50:10,11:58:10,12:06:10,12:14:10,12:22:10,12:30:10,12:38:10,12:46:10,12:54:10,13:02:10,13:10:10,13:18:10,13:26:10,13:34:10,13:42:10,13:50:10,13:58:10,14:06:10,14:14:10,14:22:10,14:30:10,14:38:10,14:46:10,14:54:10,15:02:10,15:10:10,15:18:10,15:26:10,15:34:10,15:42:10,15:50:10,15:58:10,16:06:10,16:14:10,16:22:10,16:30:10,16:38:10,16:46:10,16:54:10,17:02:10,17:10:10,17:18:10,17:26:10,17:33:10,17:39:10,17:45:10,17:50:10,17:55:10,18:00:10,18:05:10,18:10:10,18:15:10,18:20:10,18:25:10,18:30:10,18:35:10,18:40:10,18:45:10,18:50:10,18:55:10,19:00:10,19:06:10,19:13:10,19:20:10,19:28:10,19:36:10,19:44:10,19:52:10,20:00:10,20:08:10,20:16:10,20:24:10,20:32:10,20:40:10,20:48:10,20:56:10,21:04:10,21:12:10,21:20:10,21:28:10,21:36:10,21:44:10,21:52:10,22:00:10,22:08:10,22:16:10,22:24:10,22:32:10,22:40:10,22:48:10,22:56:10,23:05:10,23:14:10,23:24:10,23:34:10,23:45:10,23:56:20
1,평일(하),동촌,출발,5:52:15,6:06:05,6:19:35,6:31:35,6:42:35,6:52:35,7:02:35,7:11:35,7:20:35,7:28:35,7:35:35,7:41:35,7:47:35,7:53:35,7:58:35,8:03:35,8:08:35,8:13:35,8:18:35,8:23:35,8:28:35,8:33:35,8:38:35,8:43:35,8:48:35,8:53:35,8:58:35,9:03:35,9:08:35,9:13:35,9:18:35,9:23:35,9:28:35,9:33:35,9:38:35,9:44:35,9:51:35,9:58:35,10:06:35,10:14:35,10:22:35,10:30:35,10:38:35,10:46:35,10:54:35,11:02:35,11:10:35,11:18:35,11:26:35,11:34:35,11:42:35,11:50:35,11:58:35,12:06:35,12:14:35,12:22:35,12:30:35,12:38:35,12:46:35,12:54:35,13:02:35,13:10:35,13:18:35,13:26:35,13:34:35,13:42:35,13:50:35,13:58:35,14:06:35,14:14:35,14:22:35,14:30:35,14:38:35,14:46:35,14:54:35,15:02:35,15:10:35,15:18:35,15:26:35,15:34:35,15:42:35,15:50:35,15:58:35,16:06:35,16:14:35,16:22:35,16:30:35,16:38:35,16:46:35,16:54:35,17:02:35,17:10:35,17:18:35,17:26:35,17:33:35,17:39:35,17:45:35,17:50:35,17:55:35,18:00:35,18:05:35,18:10:35,18:15:35,18:20:35,18:25:35,18:30:35,18:35:35,18:40:35,18:45:35,18:50:35,18:55:35,19:00:35,19:06:35,19:13:35,19:20:35,19:28:35,19:36:35,19:44:35,19:52:35,20:00:35,20:08:35,20:16:35,20:24:35,20:32:35,20:40:35,20:48:35,20:56:35,21:04:35,21:12:35,21:20:35,21:28:35,21:36:35,21:44:35,21:52:35,22:00:35,22:08:35,22:16:35,22:24:35,22:32:35,22:40:35,22:48:35,22:56:35,23:05:35,23:14:35,23:24:35,23:34:35,23:45:35,23:56:45
1,평일(하),해안,도착,5:53:35,6:07:25,6:20:55,6:32:55,6:43:55,6:53:55,7:03:55,7:12:55,7:21:55,7:29:55,7:36:55,7:42:55,7:48:55,7:54:55,7:59:55,8:04:55,8:09:55,8:14:55,8:19:55,8:24:55,8:29:55,8:34:55,8:39:55,8:44:55,8:49:55,8:54:55,8:59:55,9:04:55,9:09:55,9:14:55,9:19:55,9:24:55,9:29:55,9:34:55,9:39:55,9:45:55,9:52:55,9:59:55,10:07:55,10:15:55,10:23:55,10:31:55,10:39:55,10:47:55,10:55:55,11:03:55,11:11:55,11:19:55,11:27:55,11:35:55,11:43:55,11:51:55,11:59:55,12:07:55,12:15:55,12:23:55,12:31:55,12:39:55,12:47:55,12:55:55,13:03:55,13:11:55,13:19:55,13:27:55,13:35:55,13:43:55,13:51:55,13:59:55,14:07:55,14:15:55,14:23:55,14:31:55,14:39:55,14:47:55,14:55:55,15:03:55,15:11:55,15:19:55,15:27:55,15:35:55,15:43:55,15:51:55,15:59:55,16:07:55,16:15:55,16:23:55,16:31:55,16:39:55,16:47:55,16:55:55,17:03:55,17:11:55,17:19:55,17:27:55,17:34:55,17:40:55,17:46:55,17:51:55,17:56:55,18:01:55,18:06:55,18:11:55,18:16:55,18:21:55,18:26:55,18:31:55,18:36:55,18:41:55,18:46:55,18:51:55,18:56:55,19:01:55,19:07:55,19:14:55,19:21:55,19:29:55,19:37:55,19:45:55,19:53:55,20:01:55,20:09:55,20:17:55,20:25:55,20:33:55,20:41:55,20:49:55,20:57:55,21:05:55,21:13:55,21:21:55,21:29:55,21:37:55,21:45:55,21:53:55,22:01:55,22:09:55,22:17:55,22:25:55,22:33:55,22:41:55,22:49:55,22:57:55,23:06:55,23:15:55,23:25:55,23:35:55,23:46:55,23:58:05
1,평일(하),해안,출발,5:54:00,6:07:50,6:21:20,6:33:20,6:44:20,6:54:20,7:04:20,7:13:20,7:22:20,7:30:20,7:37:20,7:43:20,7:49:20,7:55:20,8:00:20,8:05:20,8:10:20,8:15:20,8:20:20,8:25:20,8:30:20,8:35:20,8:40:20,8:45:20,8:50:20,8:55:20,9:00:20,9:05:20,9:10:20,9:15:20,9:20:20,9:25:20,9:30:20,9:35:20,9:40:20,9:46:20,9:53:20,10:00:20,10:08:20,10:16:20,10:24:20,10:32:20,10:40:20,10:48:20,10:56:20,11:04:20,11:12:20,11:20:20,11:28:20,11:36:20,11:44:20,11:52:20,12:00:20,12:08:20,12:16:20,12:24:20,12:32:20,12:40:20,12:48:20,12:56:20,13:04:20,13:12:20,13:20:20,13:28:20,13:36:20,13:44:20,13:52:20,14:00:20,14:08:20,14:16:20,14:24:20,14:32:20,14:40:20,14:48:20,14:56:20,15:04:20,15:12:20,15:20:20,15:28:20,15:36:20,15:44:20,15:52:20,16:00:20,16:08:20,16:16:20,16:24:20,16:32:20,16:40:20,16:48:20,16:56:20,17:04:20,17:12:20,17:20:20,17:28:20,17:35:20,17:41:20,17:47:20,17:52:20,17:57:20,18:02:20,18:07:20,18:12:20,18:17:20,18:22:20,18:27:20,18:32:20,18:37:20,18:42:20,18:47:20,18:52:20,18:57:20,19:02:20,19:08:20,19:15:20,19:22:20,19:30:20,19:38:20,19:46:20,19:54:20,20:02:20,20:10:20,20:18:20,20:26:20,20:34:20,20:42:20,20:50:20,20:58:20,21:06:20,21:14:20,21:22:20,21:30:20,21:38:20,21:46:20,21:54:20,22:02:20,22:10:20,22:18:20,22:26:20,22:34:20,22:42:20,22:50:20,22:58:20,23:07:20,23:16:20,23:26:20,23:36:20,23:47:20,23:58:30
1,평일(하),방촌,도착,5:55:30,6:09:20,6:22:50,6:34:50,6:45:50,6:55:50,7:05:50,7:14:50,7:23:50,7:31:50,7:38:50,7:44:50,7:50:50,7:56:50,8:01:50,8:06:50,8:11:50,8:16:50,8:21:50,8:26:50,8:31:50,8:36:50,8:41:50,8:46:50,8:51:50,8:56:50,9:01:50,9:06:50,9:11:50,9:16:50,9:21:50,9:26:50,9:31:50,9:36:50,9:41:50,9:47:50,9:54:50,10:01:50,10:09:50,10:17:50,10:25:50,10:33:50,10:41:50,10:49:50,10:57:50,11:05:50,11:13:50,11:21:50,11:29:50,11:37:50,11:45:50,11:53:50,12:01:50,12:09:50,12:17:50,12:25:50,12:33:50,12:41:50,12:49:50,12:57:50,13:05:50,13:13:50,13:21:50,13:29:50,13:37:50,13:45:50,13:53:50,14:01:50,14:09:50,14:17:50,14:25:50,14:33:50,14:41:50,14:49:50,14:57:50,15:05:50,15:13:50,15:21:50,15:29:50,15:37:50,15:45:50,15:53:50,16:01:50,16:09:50,16:17:50,16:25:50,16:33:50,16:41:50,16:49:50,16:57:50,17:05:50,17:13:50,17:21:50,17:29:50,17:36:50,17:42:50,17:48:50,17:53:50,17:58:50,18:03:50,18:08:50,18:13:50,18:18:50,18:23:50,18:28:50,18:33:50,18:38:50,18:43:50,18:48:50,18:53:50,18:58:50,19:03:50,19:09:50,19:16:50,19:23:50,19:31:50,19:39:50,19:47:50,19:55:50,20:03:50,20:11:50,20:19:50,20:27:50,20:35:50,20:43:50,20:51:50,20:59:50,21:07:50,21:15:50,21:23:50,21:31:50,21:39:50,21:47:50,21:55:50,22:03:50,22:11:50,22:19:50,22:27:50,22:35:50,22:43:50,22:51:50,22:59:50,23:08:50,23:17:50,23:27:50,23:37:50,23:48:50,0:00:00
1,평일(하),방촌,출발,5:55:55,6:09:45,6:23:15,6:35:15,6:46:15,6:56:15,7:06:15,7:15:15,7:24:15,7:32:15,7:39:15,7:45:15,7:51:15,7:57:15,8:02:15,8:07:15,8:12:15,8:17:15,8:22:15,8:27:15,8:32:15,8:37:15,8:42:15,8:47:15,8:52:15,8:57:15,9:02:15,9:07:15,9:12:15,9:17:15,9:22:15,9:27:15,9:32:15,9:37:15,9:42:15,9:48:15,9:55:15,10:02:15,10:10:15,10:18:15,10:26:15,10:34:15,10:42:15,10:50:15,10:58:15,11:06:15,11:14:15,11:22:15,11:30:15,11:38:15,11:46:15,11:54:15,12:02:15,12:10:15,12:18:15,12:26:15,12:34:15,12:42:15,12:50:15,12:58:15,13:06:15,13:14:15,13:22:15,13:30:15,13:38:15,13:46:15,13:54:15,14:02:15,14:10:15,14:18:15,14:26:15,14:34:15,14:42:15,14:50:15,14:58:15,15:06:15,15:14:15,15:22:15,15:30:15,15:38:15,15:46:15,15:54:15,16:02:15,16:10:15,16:18:15,16:26:15,16:34:15,16:42:15,16:50:15,16:58:15,17:06:15,17:14:15,17:22:15,17:30:15,17:37:15,17:43:15,17:49:15,17:54:15,17:59:15,18:04:15,18:09:15,18:14:15,18:19:15,18:24:15,18:29:15,18:34:15,18:39:15,18:44:15,18:49:15,18:54:15,18:59:15,19:04:15,19:10:15,19:17:15,19:24:15,19:32:15,19:40:15,19:48:15,19:56:15,20:04:15,20:12:15,20:20:15,20:28:15,20:36:15,20:44:15,20:52:15,21:00:15,21:08:15,21:16:15,21:24:15,21:32:15,21:40:15,21:48:15,21:56:15,22:04:15,22:12:15,22:20:15,22:28:15,22:36:15,22:44:15,22:52:15,23:00:15,23:09:15,23:18:15,23:28:15,23:38:15,23:49:15,
