1,day_raw,station,type,1001,1003,1005,1007,1009,1011,1013,1015,1017,1019,1021,1023,1025,1027,1029,1031,1033,1035,1037,1039,1041,1043,1045,1047,1049,1051,1053,1055,1057,1059,1061,1063,1065,1067,1069,1071,1073,1075,1077,1079,1081,1083,1085,1087,1089,1091,1093,1095,1097,1099,1101,1103,1105,1107,1109,1111,1113,1115,1117,1119,1121,1123,1125,1127,1129,1131,1133,1135,1137,1139,1141,1143,1145,1147,1149,1151,1153,1155,1157,1159,1161,1163,1165,1167,1169,1171,1173,1175,1177,1179,1181,1183,1185,1187,1189,1191,1193,1195,1197,1199,1201,1203,1205,1207,1209,1211,1213,1215,1217,1219,1221,1223,1225,1227,1229,1231,1233,1235,1237,1239,1241,1243,1245,1247,1249,1251,1253,1255,1257,1259,1261,1263,1265,1267,1269,1271,1273,1275,1277,1279,1281,1283,1285,1287,1289,1291,1293,1295
1,평일(하),용계,도착,5:57:20,6:11:10,6:24:40,6:36:40,6:47:40,6:57:40,7:07:40,7:16:40,7:25:40,7:33:40,7:40:40,7:46:40,7:52:40,7:58:40,8:03:40,8:08:40,8:13:40,8:18:40,8:23:40,8:28:40,8:33:40,8:38:40,8:43:40,8:48:40,8:53:40,8:58:40,9:03:40,9:08:40,9:13:40,9:18:40,9:23:40,9:28:40,9:33:40,9:38:40,9:43:40,9:49:40,9:56:40,10:03:40,10:11:40,10:19:40,10:27:40,10:35:40,10:43:40,10:51:40,10:59:40,11:07:40,11:15:40,11:23:40,11:31:40,11:39:40,11:47:40,11:55:40,12:03:40,12:11:40,12:19:40,12:27:40,12:35:40,12:43:40,12:51:40,12:59:40,13:07:40,13:15:40,13:23:40,13:31:40,13:39:40,13:47:40,13:55:40,14:03:40,14:11:40,14:19:40,14:27:40,14:35:40,14:43:40,14:51:40,14:59:40,15:07:40,15:15:40,15:23:40,15:31:40,15:39:40,15:47:40,15:55:40,16:03:40,16:11:40,16:19:40,16:27:40,16:35:40,16:43:40,16:51:40,16:59:40,17:07:40,17:15:40,17:23:40,17:31:40,17:38:40,17:44:40,17:50:40,17:55:40,18:00:40,18:05:40,18:10:40,18:15:40,18:20:40,18:25:40,18:30:40,18:35:40,18:40:40,18:45:40,18:50:40,18:55:40,19:00:40,19:05:40,19:11:40,19:18:40,19:25:40,19:33:40,19:41:40,19:49:40,19:57:40,20:05:40,20:13:40,20:21:40,20:29:40,20:37:40,20:45:40,20:53:40,21:01:40,21:09:40,21:17:40,21:25:40,21:33:40,21:41:40,21:49:40,21:57:40,22:05:40,22:13:40,22:21:40,22:29:40,22:37:40,22:45:40,22:53:40,23:01:40,23:10:40,23:19:40,23:29:40,23:39:40,23:50:40,
1,평일(하),용계,출발,5:57:45,6:11:35,6:25:05,6:37:05,6:48:05,6:58:05,7:08:05,7:17:05,7:26:05,7:34:05,7:41:05,7:47:05,7:53:05,7:59:05,8:04:05,8:09:05,8:14:05,8:19:05,8:24:05,8:29:05,8:34:05,8:39:05,8:44:05,8:49:05,8:54:05,8:59:05,9:04:05,9:09:05,9:14:05,9:19:05,9:24:05,9:29:05,9:34:05,9:39:05,9:44:05,9:50:05,9:57:05,10:04:05,10:12:05,10:20:05,10:28:05,10:36:05,10:44:05,10:52:05,11:00:05,11:08:05,11:16:05,11:24:05,11:32:05,11:40:05,11:48:05,11:56:05,12:04:05,12:12:05,12:20:05,12:28:05,12:36:05,12:44:05,12:52:05,13:00:05,13:08:05,13:16:05,13:24:05,13:32:05,13:40:05,13:48:05,13:56:05,14:04:05,14:12:05,14:20:05,14:28:05,14:36:05,14:44:05,14:52:05,15:00:05,15:08:05,15:16:05,15:24:05,15:32:05,15:40:05,15:48:05,15:56:05,16:04:05,16:12:05,16:20:05,16:28:05,16:36:05,16:44:05,16:52:05,17:00:05,17:08:05,17:16:05,17:24:05,17:32:05,17:39:05,17:45:05,17:51:05,17:56:05,18:01:05,18:06:05,18:11:05,18:16:05,18:21:05,18:26:05,18:31:05,18:36:05,18:41:05,18:46:05,18:51:05,18:56:05,19:01:05,19:06:05,19:12:05,19:19:05,19:26:05,19:34:05,19:42:05,19:50:05,19:58:05,20:06:05,20:14:05,20:22:05,20:30:05,20:38:05,20:46:05,20:54:05,21:02:05,21:10:05,21:18:05,21:26:05,21:34:05,21:42:05,21:50:05,21:58:05,22:06:05,22:14:05,22:22:05,22:30:05,22:38:05,22:46:05,22:54:05,23:02:05,23:11:05,23:20:05,23:30:05,23:40:05,23:51:05,
1,평일(하),율하,도착,5:59:25,6:13:15,6:26:45,6:38:45,6:49:45,6:59:45,7:09:45,7:18:45,7:27:45,7:35:45,7:42:45,7:48:45,7:54:45,8:00:45,8:05:45,8:10:45,8:15:45,8:20:45,8:25:45,8:30:45,8:35:45,8:40:45,8:45:45,8:50:45,8:55:45,9:00:45,9:05:45,9:10:45,9:15:45,9:20:45,9:25:45,9:30:45,9:35:45,9:40:45,9:45:45,9:51:45,9:58:45,10:05:45,10:13:45,10:21:45,10:29:45,10:37:45,10:45:45,10:53:45,11:01:45,11:09:45,11:17:45,11:25:45,11:33:45,11:41:45,11:49:45,11:57:45,12:05:45,12:13:45,12:21:45,12:29:45,12:37:45,12:45:45,12:53:45,13:01:45,13:09:45,13:17:45,13:25:45,13:33:45,13:41:45,13:49:45,13:57:45,14:05:45,14:13:45,14:21:45,14:29:45,14:37:45,14:45:45,14:53:45,15:01:45,15:09:45,15:17:45,15:25:45,15:33:45,15:41:45,15:49:45,15:57:45,16:05:45,16:13:45,16:21:45,16:29:45,16:37:45,16:45:45,16:53:45,17:01:45,17:09:45,17:17:45,17:25:45,17:33:45,17:40:45,17:46:45,17:52:45,17:57:45,18:02:45,18:07:45,18:12:45,18:17:45,18:22:45,18:27:45,18:32:45,18:37:45,18:42:45,18:47:45,18:52:45,18:57:45,19:02:45,19:07:45,19:13:45,19:20:45,19:27:45,19:35:45,19:43:45,19:51:45,19:59:45,20:07:45,20:15:45,20:23:45,20:31:45,20:39:45,20:47:45,20:55:45,21:03:45,21:11:45,21:19:45,21:27:45,21:35:45,21:43:45,21:51:45,21:59:45,22:07:45,22:15:45,22:23:45,22:31:45,22:39:45,22:47:45,22:55:45,23:03:45,23:12:45,23:21:45,23:31:45,23:41:45,23:52:45,
1,평일(하),율하,출발,5:59:50,6:13:40,6:27:10,6:39:10,6:50:10,7:00:10,7:10:10,7:19:10,7:28:10,7:36:10,7:43:10,7:49:10,7:55:10,8:01:10,8:06:10,8:11:10,8:16:10,8:21:10,8:26:10,8:31:10,8:36:10,8:41:10,8:46:10,8:51:10,8:56:10,9:01:10,9:06:10,9:11:10,9:16:10,9:21:10,9:26:10,9:31:10,9:36:10,9:41:10,9:46:10,9:52:10,9:59:10,10:06:10,10:14:10,10:22:10,10:30:10,10:38:10,10:46:10,10:54:10,11:02:10,11:10:10,11:18:10,11:26:10,11:34:10,11:42:10,11:50:10,11:58:10,12:06:10,12:14:10,12:22:10,12:30:10,12:38:10,12:46:10,12:54:10,13:02:10,13:10:10,13:18:10,13:26:10,13:34:10,13:42:10,13:50:10,13:58:10,14:06:10,14:14:10,14:22:10,14:30:10,14:38:10,14:46:10,14:54:10,15:02:10,15:10:10,15:18:10,15:26:10,15:34:10,15:42:10,15:50:10,15:58:10,16:06:10,16:14:10,16:22:10,16:30:10,16:38:10,16:46:10,16:54:10,17:02:10,17:10:10,17:18:10,17:26:10,17:34:10,17:41:10,17:47:10,17:53:10,17:58:10,18:03:10,18:08:10,18:13:10,18:18:10,18:23:10,18:28:10,18:33:10,18:38:10,18:43:10,18:48:10,18:53:10,18:58:10,19:03:10,19:08:10,19:14:10,19:21:10,19:28:10,19:36:10,19:44:10,19:52:10,20:00:10,20:08:10,20:16:10,20:24:10,20:32:10,20:40:10,20:48:10,20:56:10,21:04:10,21:12:10,21:20:10,21:28:10,21:36:10,21:44:10,21:52:10,22:00:10,22:08:10,22:16:10,22:24:10,22:32:10,22:40:10,22:48:10,22:56:10,23:04:10,23:13:10,23:22:10,23:32:10,23:42:10,23:53:10,
1,평일(하),신기,도착,6:01:15,6:15:05,6:28:35,6:40:35,6:51:35,7:01:35,7:11:35,7:20:35,7:29:35,7:37:35,7:44:35,7:50:35,7:56:35,8:02:35,8:07:35,8:12:35,8:17:35,8:22:35,8:27:35,8:32:35,8:37:35,8:42:35,8:47:35,8:52:35,8:57:35,9:02:35,9:07:35,9:12:35,9:17:35,9:22:35,9:27:35,9:32:35,9:37:35,9:42:35,9:47:35,9:53:35,10:00:35,10:07:35,10:15:35,10:23:35,10:31:35,10:39:35,10:47:35,10:55:35,11:03:35,11:11:35,11:19:35,11:27:35,11:35:35,11:43:35,11:51:35,11:59:35,12:07:35,12:15:35,12:23:35,12:31:35,12:39:35,12:47:35,12:55:35,13:03:35,13:11:35,13:19:35,13:27:35,13:35:35,13:43:35,13:51:35,13:59:35,14:07:35,14:15:35,14:23:35,14:31:35,14:39:35,14:47:35,14:55:35,15:03:35,15:11:35,15:19:35,15:27:35,15:35:35,15:43:35,15:51:35,15:59:35,16:07:35,16:15:35,16:23:35,16:31:35,16:39:35,16:47:35,16:55:35,17:03:35,17:11:35,17:19:35,17:27:35,17:35:35,17:42:35,17:48:35,17:54:35,17:59:35,18:04:35,18:09:35,18:14:35,18:19:35,18:24:35,18:29:35,18:34:35,18:39:35,18:44:35,18:49:35,18:54:35,18:59:35,19:04:35,19:09:35,19:15:35,19:22:35,19:29:35,19:37:35,19:45:35,19:53:35,20:01:35,20:09:35,20:17:35,20:25:35,20:33:35,20:41:35,20:49:35,20:57:35,21:05:35,21:13:35,21:21:35,21:29:35,21:37:35,21:45:35,21:53:35,22:01:35,22:09:35,22:17:35,22:25:35,22:33:35,22:41:35,22:49:35,22:57:35,23:05:35,23:14:35,23:23:35,23:33:35,23:43:35,23:54:35,
1,평일(하),신기,출발,6:01:40,6:15:30,6:29:00,6:41:00,6:52:00,7:02:00,7:12:00,7:21:00,7:30:00,7:38:00,7:45:00,7:51:00,7:57:00,8:03:00,8:08:00,8:13:00,8:18:00,8:23:00,8:28:00,8:33:00,8:38:00,8:43:00,8:48:00,8:53:00,8:58:00,9:03:00,9:08:00,9:13:00,9:18:00,9:23:00,9:28:00,9:33:00,9:38:00,9:43:00,9:48:00,9:54:00,10:01:00,10:08:00,10:16:00,10:24:00,10:32:00,10:40:00,10:48:00,10:56:00,11:04:00,11:12:00,11:20:00,11:28:00,11:36:00,11:44:00,11:52:00,12:00:00,12:08:00,12:16:00,12:24:00,12:32:00,12:40:00,12:48:00,12:56:00,13:04:00,13:12:00,13:20:00,13:28:00,13:36:00,13:44:00,13:52:00,14:00:00,14:08:00,14:16:00,14:24:00,14:32:00,14:40:00,14:48:00,14:56:00,15:04:00,15:12:00,15:20:00,15:28:00,15:36:00,15:44:00,15:52:00,16:00:00,16:08:00,16:16:00,16:24:00,16:32:00,16:40:00,16:48:00,16:56:00,17:04:00,17:12:00,17:20:00,17:28:00,17:36:00,17:43:00,17:49:00,17:55:00,18:00:00,18:05:00,18:10:00,18:15:00,18:20:00,18:25:00,18:30:00,18:35:00,18:40:00,18:45:00,18:50:00,18:55:00,19:00:00,19:05:00,19:10:00,19:16:00,19:23:00,19:30:00,19:38:00,19:46:00,19:54:00,20:02:00,20:10:00,20:18:00,20:26:00,20:34:00,20:42:00,20:50:00,20:58:00,21:06:00,21:14:00,21:22:00,21:30:00,21:38:00,21:46:00,21:54:00,22:02:00,22:10:00,22:18:00,22:26:00,22:34:00,22:42:00,22:50:00,22:58:00,23:06:00,23:15:00,23:24:00,23:34:00,23:44:00,23:55:00,
1,평일(하),반야월,도착,6:03:05,6:16:55,6:30:25,6:42:25,6:53:25,7:03:25,7:13:25,7:22:25,7:31:25,7:39:25,7:46:25,7:52:25,7:58:25,8:04:25,8:09:25,8:14:25,8:19:25,8:24:25,8:29:25,8:34:25,8:39:25,8:44:25,8:49:25,8:54:25,8:59:25,9:04:25,9:09:25,9:14:25,9:19:25,9:24:25,9:29:25,9:34:25,9:39:25,9:44:25,9:49:25,9:55:25,10:02:25,10:09:25,10:17:25,10:25:25,10:33:25,10:41:25,10:49:25,10:57:25,11:05:25,11:13:25,11:21:25,11:29:25,11:37:25,11:45:25,11:53:25,12:01:25,12:09:25,12:17:25,12:25:25,12:33:25,12:41:25,12:49:25,12:57:25,13:05:25,13:13:25,13:21:25,13:29:25,13:37:25,13:45:25,13:53:25,14:01:25,14:09:25,14:17:25,14:25:25,14:33:25,14:41:25,14:49:25,14:57:25,15:05:25,15:13:25,15:21:25,15:29:25,15:37:25,15:45:25,15:53:25,16:01:25,16:09:25,16:17:25,16:25:25,16:33:25,16:41:25,16:49:25,16:57:25,17:05:25,17:13:25,17:21:25,17:29:25,17:37:25,17:44:25,17:50:25,17:56:25,18:01:25,18:06:25,18:11:25,18:16:25,18:21:25,18:26:25,18:31:25,18:36:25,18:41:25,18:46:25,18:51:25,18:56:25,19:01:25,19:06:25,19:11:25,19:17:25,19:24:25,19:31:25,19:39:25,19:47:25,19:55:25,20:03:25,20:11:25,20:19:25,20:27:25,20:35:25,20:43:25,20:51:25,20:59:25,21:07:25,21:15:25,21:23:25,21:31:25,21:39:25,21:47:25,21:55:25,22:03:25,22:11:25,22:19:25,22:27:25,22:35:25,22:43:25,22:51:25,22:59:25,23:07:25,23:16:25,23:25:25,23:35:25,23:45:25,23:56:25,
1,평일(하),반야월,출발,6:03:30,6:17:20,6:30:50,6:42:50,6:53:50,7:03:50,7:13:50,7:22:50,7:31:50,7:39:50,7:46:50,7:52:50,7:58:50,8:04:50,8:09:50,8:14:50,8:19:50,8:24:50,8:29:50,8:34:50,8:39:50,8:44:50,8:49:50,8:54:50,8:59:50,9:04:50,9:09:50,9:14:50,9:19:50,9:24:50,9:29:50,9:34:50,9:39:50,9:44:50,9:49:50,9:55:50,10:02:50,10:09:50,10:17:50,10:25:50,10:33:50,10:41:50,10:49:50,10:57:50,11:05:50,11:13:50,11:21:50,11:29:50,11:37:50,11:45:50,11:53:50,12:01:50,12:09:50,12:17:50,12:25:50,12:33:50,12:41:50,12:49:50,12:57:50,13:05:50,13:13:50,13:21:50,13:29:50,13:37:50,13:45:50,13:53:50,14:01:50,14:09:50,14:17:50,14:25:50,14:33:50,14:41:50,14:49:50,14:57:50,15:05:50,15:13:50,15:21:50,15:29:50,15:37:50,15:45:50,15:53:50,16:01:50,16:09:50,16:17:50,16:25:50,16:33:50,16:41:50,16:49:50,16:57:50,17:05:50,17:13:50,17:21:50,17:29:50,17:37:50,17:44:50,17:50:50,17:56:50,18:01:50,18:06:50,18:11:50,18:16:50,18:21:50,18:26:50,18:31:50,18:36:50,18:41:50,18:46:50,18:51:50,18:56:50,19:01:50,19:06:50,19:11:50,19:17:50,19:24:50,19:31:50,19:39:50,19:47:50,19:55:50,20:03:50,20:11:50,20:19:50,20:27:50,20:35:50,20:43:50,20:51:50,20:59:50,21:07:50,21:15:50,21:23:50,21:31:50,21:39:50,21:47:50,21:55:50,22:03:50,22:11:50,22:19:50,22:27:50,22:35:50,22:43:50,22:51:50,22:59:50,23:07:50,23:16:50,23:25:50,23:35:50,23:45:50,23:56:50,
1,평일(하),각산,도착,6:04:50,6:18:40,6:32:10,6:44:10,6:55:10,7:05:10,7:15:10,7:24:10,7:33:10,7:41:10,7:48:10,7:54:10,8:00:10,8:06:10,8:11:10,8:16:10,8:21:10,8:26:10,8:31:10,8:36:10,8:41:10,8:46:10,8:51:10,8:56:10,9:01:10,9:06:10,9:11:10,9:16:10,9:21:10,9:26:10,9:31:10,9:36:10,9:41:10,9:46:10,9:51:10,9:57:10,10:04:10,10:11:10,10:19:10,10:27:10,10:35:10,10:43:10,10:51:10,10:59:10,11:07:10,11:15:10,11:23:10,11:31:10,11:39:10,11:47:10,11:55:10,12:03:10,12:11:10,12:19:10,12:27:10,12:35:10,12:43:10,12:51:10,12:59:10,13:07:10,13:15:10,13:23:10,13:31:10,13:39:10,13:47:10,13:55:10,14:03:10,14:11:10,14:19:10,14:27:10,14:35:10,14:43:10,14:51:10,14:59:10,15:07:10,15:15:10,15:23:10,15:31:10,15:39:10,15:47:10,15:55:10,16:03:10,16:11:10,16:19:10,16:27:10,16:35:10,16:43:10,16:51:10,16:59:10,17:07:10,17:15:10,17:23:10,17:31:10,17:39:10,17:46:10,17:52:10,17:58:10,18:03:10,18:08:10,18:13:10,18:18:10,18:23:10,18:28:10,18:33:10,18:38:10,18:43:10,18:48:10,18:53:10,18:58:10,19:03:10,19:08:10,19:13:10,19:19:10,19:26:10,19:33:10,19:41:10,19:49:10,19:57:10,20:05:10,20:13:10,20:21:10,20:29:10,20:37:10,20:45:10,20:53:10,21:01:10,21:09:10,21:17:10,21:25:10,21:33:10,21:41:10,21:49:10,21:57:10,22:05:10,22:13:10,22:21:10,22:29:10,22:37:10,22:45:10,22:53:10,23:01:10,23:09:10,23:18:10,23:27:10,23:37:10,23:47:10,23:58:10,
1,평일(하),각산,출발,6:05:15,6:19:05,6:32:35,6:44:35,6:55:35,7:05:35,7:15:35,7:24:35,7:33:35,7:41:35,7:48:35,7:54:35,8:00:35,8:06:35,8:11:35,8:16:35,8:21:35,8:26:35,8:31:35,8:36:35,8:41:35,8:46:35,8:51:35,8:56:35,9:01:35,9:06:35,9:11:35,9:16:35,9:21:35,9:26:35,9:31:35,9:36:35,9:41:35,9:46:35,9:51:35,9:57:35,10:04:35,10:11:35,10:19:35,10:27:35,10:35:35,10:43:35,10:51:35,10:59:35,11:07:35,11:15:35,11:23:35,11:31:35,11:39:35,11:47:35,11:55:35,12:03:35,12:11:35,12:19:35,12:27:35,12:35:35,12:43:35,12:51:35,12:59:35,13:07:35,13:15:35,13:23:35,13:31:35,13:39:35,13:47:35,13:55:35,14:03:35,14:11:35,14:19:35,14:27:35,14:35:35,14:43:35,14:51:35,14:59:35,15:07:35,15:15:35,15:23:35,15:31:35,15:39:35,15:47:35,15:55:35,16:03:35,16:11:35,16:19:35,16:27:35,16:35:35,16:43:35,16:51:35,16:59:35,17:07:35,17:15:35,17:23:35,17:31:35,17:39:35,17:46:35,17:52:35,17:58:35,18:03:35,18:08:35,18:13:35,18:18:35,18:23:35,18:28:35,18:33:35,18:38:35,18:43:35,18:48:35,18:53:35,18:58:35,19:03:35,19:08:35,19:13:35,19:19:35,19:26:35,19:33:35,19:41:35,19:49:35,19:57:35,20:05:35,20:13:35,20:21:35,20:29:35,20:37:35,20:45:35,20:53:35,21:01:35,21:09:35,21:17:35,21:25:35,21:33:35,21:41:35,21:49:35,21:57:35,22:05:35,22:13:35,22:21:35,22:29:35,22:37:35,22:45:35,22:53:35,23:01:35,23:09:35,23:18:35,23:27:35,23:37:35,23:47:35,23:58:35,
1,평일(하),안심,도착,6:06:40,6:20:30,6:34:00,6:46:00,6:57:00,7:07:00,7:17:00,7:26:00,7:35:00,7:43:00,7:50:00,7:56:00,8:02:00,8:08:00,8:13:00,8:18:00,8:23:00,8:28:00,8:33:00,8:38:00,8:43:00,8:48:00,8:53:00,8:58:00,9:03:00,9:08:00,9:13:00,9:18:00,9:23:00,9:28:00,9:33:00,9:38:00,9:43:00,9:48:00,9:53:00,9:59:00,10:06:00,10:13:00,10:21:00,10:29:00,10:37:00,10:45:00,10:53:00,11:01:00,11:09:00,11:17:00,11:25:00,11:33:00,11:41:00,11:49:00,11:57:00,12:05:00,12:13:00,12:21:00,12:29:00,12:37:00,12:45:00,12:53:00,13:01:00,13:09:00,13:17:00,13:25:00,13:33:00,13:41:00,13:49:00,13:57:00,14:05:00,14:13:00,14:21:00,14:29:00,14:37:00,14:45:00,14:53:00,15:01:00,15:09:00,15:17:00,15:25:00,15:33:00,15:41:00,15:49:00,15:57:00,16:05:00,16:13:00,16:21:00,16:29:00,16:37:00,16:45:00,16:53:00,17:01:00,17:09:00,17:17:00,17:25:00,17:33:00,17:41:00,17:48:00,17:54:00,18:00:00,18:05:00,18:10:00,18:15:00,18:20:00,18:25:00,18:30:00,18:35:00,18:40:00,18:45:00,18:50:00,18:55:00,19:00:00,19:05:00,19:10:00,19:15:00,19:21:00,19:28:00,19:35:00,19:43:00,19:51:00,19:59:00,20:07:00,20:15:00,20:23:00,20:31:00,20:39:00,20:47:00,20:55:00,21:03:00,21:11:00,21:19:00,21:27:00,21:35:00,21:43:00,21:51:00,21:59:00,22:07:00,22:15:00,22:23:00,22:31:00,22:39:00,22:47:00,22:55:00,23:03:00,23:11:00,23:20:00,23:29:00,23:39:00,23:49:00,0:00:00,
1,평일(하),안심,출발,6:07:05,6:20:55,6:34:25,6:46:25,6:57:25,7:07:25,7:17:25,7:26:25,7:35:25,,7:50:25,,8:02:25,,8:13:25,,8:23:25,,8:33:25,,8:43:25,,8:53:25,,9:03:25,,9:13:25,,9:23:25,,9:33:25,,9:43:25,,9:53:25,,10:06:25,,10:21:25,,10:37:25,,10:53:25,,11:09:25,,11:25:25,,11:41:25,,11:57:25,,12:13:25,,12:29:25,,12:45:25,,13:01:25,,13:17:25,,13:33:25,,13:49:25,,14:05:25,,14:21:25,,14:37:25,,14:53:25,,15:09:25,,15:25:25,,15:41:25,,15:57:25,,16:13:25,,16:29:25,,16:45:25,,17:01:25,,17:17:25,,17:33:25,,17:48:25,,18:00:25,,18:10:25,,18:20:25,,18:30:25,,18:40:25,,18:50:25,,19:00:25,,19:10:25,,19:21:25,,19:35:25,,19:51:25,,20:07:25,,20:23:25,,20:39:25,,20:55:25,,21:11:25,,21:27:25,,21:43:25,,21:59:25,,22:15:25,,22:31:25,,22:47:25,,23:03:25,,23:20:25,,23:39:25,23:49:25,,
1,평일(하),대구한의대병원,도착,6:09:25,6:23:15,6:36:45,6:48:45,6:59:45,7:09:45,7:19:45,7:28:45,7:37:45,,7:52:45,,8:04:45,,8:15:45,,8:25:45,,8:35:45,,8:45:45,,8:55:45,,9:05:45,,9:15:45,,9:25:45,,9:35:45,,9:45:45,,9:55:45,,10:08:45,,10:23:45,,10:39:45,,10:55:45,,11:11:45,,11:27:45,,11:43:45,,11:59:45,,12:15:45,,12:31:45,,12:47:45,,13:03:45,,13:19:45,,13:35:45,,13:51:45,,14:07:45,,14:23:45,,14:39:45,,14:55:45,,15:11:45,,15:27:45,,15:43:45,,15:59:45,,16:15:45,,16:31:45,,16:47:45,,17:03:45,,17:19:45,,17:35:45,,17:50:45,,18:02:45,,18:12:45,,18:22:45,,18:32:45,,18:42:45,,18:52:45,,19:02:45,,19:12:45,,19:23:45,,19:37:45,,19:53:45,,20:09:45,,20:25:45,,20:41:45,,20:57:45,,21:13:45,,21:29:45,,21:45:45,,22:01:45,,22:17:45,,22:33:45,,22:49:45,,23:05:45,,23:22:45,,23:41:45,23:51:45,,
1,평일(하),대구한의대병원,출발,6:09:50,6:23:40,6:37:10,6:49:10,7:00:10,7:10:10,7:20:10,7:29:10,7:38:10,,7:53:10,,8:05:10,,8:16:10,,8:26:10,,8:36:10,,8:46:10,,8:56:10,,9:06:10,,9:16:10,,9:26:10,,9:36:10,,9:46:10,,9:56:10,,10:09:10,,10:24:10,,10:40:10,,10:56:10,,11:12:10,,11:28:10,,11:44:10,,12:00:10,,12:16:10,,12:32:10,,12:48:10,,13:04:10,,13:20:10,,13:36:10,,13:52:10,,14:08:10,,14:24:10,,14:40:10,,14:56:10,,15:12:10,,15:28:10,,15:44:10,,16:00:10,,16:16:10,,16:32:10,,16:48:10,,17:04:10,,17:20:10,,17:36:10,,17:51:10,,18:03:10,,18:13:10,,18:23:10,,18:33:10,,18:43:10,,18:53:10,,19:03:10,,19:13:10,,19:24:10,,19:38:10,,19:54:10,,20:10:10,,20:26:10,,20:42:10,,20:58:10,,21:14:10,,21:30:10,,21:46:10,,22:02:10,,22:18:10,,22:34:10,,22:50:10,,23:06:10,,23:23:10,,23:42:10,23:52:10,,
1,평일(하),부호(경일대호산대),도착,6:15:50,6:29:40,6:43:10,6:55:10,7:06:10,7:16:10,7:26:10,7:35:10,7:44:10,,7:59:10,,8:11:10,,8:22:10,,8:32:10,,8:42:10,,8:52:10,,9:02:10,,9:12:10,,9:22:10,,9:32:10,,9:42:10,,9:52:10,,10:02:10,,10:15:10,,10:30:10,,10:46:10,,11:02:10,,11:18:10,,11:34:10,,11:50:10,,12:06:10,,12:22:10,,12:38:10,,12:54:10,,13:10:10,,13:26:10,,13:42:10,,13:58:10,,14:14:10,,14:30:10,,14:46:10,,15:02:10,,15:18:10,,15:34:10,,15:50:10,,16:06:10,,16:22:10,,16:38:10,,16:54:10,,17:10:10,,17:26:10,,17:42:10,,17:57:10,,18:09:10,,18:19:10,,18:29:10,,18:39:10,,18:49:10,,18:59:10,,19:09:10,,19:19:10,,19:30:10,,19:44:10,,20:00:10,,20:16:10,,20:32:10,,20:48:10,,21:04:10,,21:20:10,,21:36:10,,21:52:10,,22:08:10,,22:24:10,,22:40:10,,22:56:10,,23:12:10,,23:29:10,,23:48:10,23:58:10,,
1,평일(하),부호(경일대호산대),출발,6:16:15,6:30:05,6:43:35,6:55:35,7:06:35,7:16:35,7:26:35,7:35:35,7:44:35,,7:59:35,,8:11:35,,8:22:35,,8:32:35,,8:42:35,,8:52:35,,9:02:35,,9:12:35,,9:22:35,,9:32:35,,9:42:35,,9:52:35,,10:02:35,,10:15:35,,10:30:35,,10:46:35,,11:02:35,,11:18:35,,11:34:35,,11:50:35,,12:06:35,,12:22:35,,12:38:35,,12:54:35,,13:10:35,,13:26:35,,13:42:35,,13:58:35,,14:14:35,,14:30:35,,14:46:35,,15:02:35,,15:18:35,,15:34:35,,15:50:35,,16:06:35,,16:22:35,,16:38:35,,16:54:35,,17:10:35,,17:26:35,,17:42:35,,17:57:35,,18:09:35,,18:19:35,,18:29:35,,18:39:35,,18:49:35,,18:59:35,,19:09:35,,19:19:35,,19:30:35,,19:44:35,,20:00:35,,20:16:35,,20:32:35,,20:48:35,,21:04:35,,21:20:35,,21:36:35,,21:52:35,,22:08:35,,22:24:35,,22:40:35,,22:56:35,,23:12:35,,23:29:35,,23:48:35,23:58:35,,
1,평일(하),하양(대구가톨릭대),도착,6:18:40,6:32:30,6:46:00,6:58:00,7:09:00,7:19:00,7:29:00,7:38:00,7:47:00,,8:02:00,,8:14:00,,8:25:00,,8:35:00,,8:45:00,,8:55:00,,9:05:00,,9:15:00,,9:25:00,,9:35:00,,9:45:00,,9:55:00,,10:05:00,,10:18:00,,10:33:00,,10:49:00,,11:05:00,,11:21:00,,11:37:00,,11:53:00,,12:09:00,,12:25:00,,12:41:00,,12:57:00,,13:13:00,,13:29:00,,13:45:00,,14:01:00,,14:17:00,,14:33:00,,14:49:00,,15:05:00,,15:21:00,,15:37:00,,15:53:00,,16:09:00,,16:25:00,,16:41:00,,16:57:00,,17:13:00,,17:29:00,,17:45:00,,18:00:00,,18:12:00,,18:22:00,,18:32:00,,18:42:00,,18:52:00,,19:02:00,,19:12:00,,19:22:00,,19:33:00,,19:47:00,,20:03:00,,20:19:00,,20:35:00,,20:51:00,,21:07:00,,21:23:00,,21:39:00,,21:55:00,,22:11:00,,22:27:00,,22:43:00,,22:59:00,,23:15:00,,23:32:00,,23:51:00,0:01:00,,
